Unnamed: 0,title,tags,heading,source,text,bias_rating
11673,Scott Walker Leaves the Race,"['Presidential Elections', 'Elections']","Scott Walker never stood a chance: Why this awkward, Koch-backed midwesterner was outrageously overrated",Salon,"About a year and a half ago, I wrote a piece here about a phenomenon I called The Great Whitebread Hope, which is an ongoing Republican establishment fantasy of electing an upper-midwestern “reformer” in the LaFollete tradition who can bring together all the disparate factions of the party and offer up an image of respectable, mature, pragmatic leadership (and incidentally pick up some badly needed electoral votes from somewhere).",left
11674,Trump Rallies in Pennsylvania,['Elections'],"Unhinged and Uncensored, Trump Lets Loose at Pennsylvania Rally",Vanity Fair,"While campaigning for Rick Saccone, Trump offered a chilling preview of 2020.",left
11675,Trump Rallies in Pennsylvania,['Elections'],Trump electrifies Western Pennsylvania crowd in sales pitch for Rick Saccone,Washington Examiner,President Trump did not fail to deliver the goods to his Western Pennsylvania supporters when he made a rabble rousing speech Saturday evening that plugged both his economic accomplishments and his support for state representative Rick Saccone in his quest to win Tuesday’s special election in Pennsylvania’s 18th Congressional District.,right
11676,Trump Rallies in Pennsylvania,['Elections'],Trump In Pennsylvania: I Need Rick Saccone To Help 'Keep America Great!',NPR (Online News),"President Trump gave an early look Saturday at how he intends to help Republicans maintain control of Congress in 2018. Trump delivered his midterms message during a campaign rally near Pittsburgh, Penn. — a rally that he held to help a Republican struggling to hold onto a House district Trump won by double digits in 2016.",left
11686,"Unpacking Primary Election Results in Arizona, Michigan, Kansas, Washington and Missouri","['2022 Elections', 'Elections', 'Politics', 'Republican Party', 'Arizona', 'Michigan', 'Kansas', 'Washington', 'Missouri', 'Blake Masters', 'Eric Greitens', 'Abortion', 'Peter Meijer', 'Donald Trump', 'Impeachment', 'Federal State And Tribal Powers', '2022 Arizona Senate Election']",Roe jolts the midterms — 5 takeaways from a key primary night,Politico,"Democrats can see glimmers of new midterm life, after the stunning defeat of an anti-abortion measure in Kansas. Eric Greitens is the big loser in Missouri — which means the Republican Party as a whole won. And in Michigan, Rep. Peter Meijer has conceded in a primary fueled by his vote to impeach former President Donald Trump.
Votes are still being counted in some of the most important races. But as the multi-state primary made its return on Tuesday after a summer hiatus, the shape of the general election landscape...",left
11687,"Unpacking Primary Election Results in Arizona, Michigan, Kansas, Washington and Missouri","['2022 Elections', 'Elections', 'Politics', 'Republican Party', 'Arizona', 'Michigan', 'Kansas', 'Washington', 'Missouri', 'Blake Masters', 'Eric Greitens', 'Abortion', 'Peter Meijer', 'Donald Trump', 'Impeachment', 'Federal State And Tribal Powers', '2022 Arizona Senate Election']","Five takeaways from primaries in Arizona, Missouri and beyond",The Hill,"Tuesday’s primaries, in many ways, upended expectations.
In Kansas, voters rejected a proposed amendment that would have opened the door for state lawmakers to restrict — or even ban — abortions. Meanwhile, in some hotly contested primaries, Republicans appear poised to break with former President Trump and his candidates of choice.
And in Missouri, a late effort to weaken former Gov. Eric Greitens in the GOP Senate primary proved successful. 
Here are five takeaways from the primaries in Arizona, Michigan, Missouri, Kansas and Washington.",center
11688,"Unpacking Primary Election Results in Arizona, Michigan, Kansas, Washington and Missouri","['2022 Elections', 'Elections', 'Politics', 'Republican Party', 'Arizona', 'Michigan', 'Kansas', 'Washington', 'Missouri', 'Blake Masters', 'Eric Greitens', 'Abortion', 'Peter Meijer', 'Donald Trump', 'Impeachment', 'Federal State And Tribal Powers', '2022 Arizona Senate Election']",Trump's sway over GOP still strong as his endorsed candidates win key primaries Tuesday,Fox News (Online News),"It has been a year and a half since former President Trump left the White House, but the results from the latest round of primaries proves that his immense grip over the Republican Party remains firm.
While the biggest headline from Tuesday’s primaries in five states was the resounding victory in Kansas for abortion rights activists – in the first ballot box test of legalized abortion since the blockbuster June decision by the Supreme Court’s conservative majority to overturn the landmark Roe v. Wade ruling – candidates backed by Trump came out on top...",right
11707,Concerns Mount Over Voter Fraud and Controversial Voter Laws,"['Voting Rights And Voter Fraud', 'Elections']",When a 14-point Republican lead disappears,Washington Times,"Young Kim was poised to become the first Korean-American woman elected to Congress. Her 14-point lead was the lone bright spot on an otherwise dismal night for Orange County Republicans. But, over the past week, Republicans have watched the first-generation immigrant’s lead evaporate. With thousands of provisional ballots left to count, her commanding lead is now underwater. She lost one week after the election.
There’s no evidence of ballot box shenanigans. No need. Democrats know it’s easier to erode voter integrity laws than to stuff ballot boxes.",right
11708,Concerns Mount Over Voter Fraud and Controversial Voter Laws,"['Voting Rights And Voter Fraud', 'Elections']","Amid Fraud Allegations, State Election Board Won't Certify North Carolina House Race",NPR (Online News),"Enough confusion has clouded a North Carolina congressional race that the state's Board of Elections has announced a delay to certifying Republican Mark Harris' electoral victory over Democrat Dan McCready in the state's 9th district due to ""claims of irregularities and fraudulent activities.""",left
11709,Concerns Mount Over Voter Fraud and Controversial Voter Laws,"['Voting Rights And Voter Fraud', 'Elections']","Election fraud scheme on L.A.'s skid row got homeless to sign fake names for cigarettes and cash, D.A. says",Los Angeles Times,"A forged signature swapped for $1 — or sometimes a cigarette. The crude exchange played out hundreds of times on L.A.’s skid row during the 2016 election cycle and again this year, prosecutors said Tuesday as they announced criminal charges against nine people accused in a fraud scheme.",left
11749,Cruz vs. Trump,"['Presidential Elections', 'Elections']",Secret Audio Sparks Trump vs. Cruz Twitter Rants,Newsmax (News),"GOP front-runner Donald Trump on Friday night followed up a Twitter assault on rival Ted Cruz with a barrage of insults at a campaign event in Iowa, appearing to signal an end to his friendly relationship with the Senator from Texas.
But on Saturday morning, the billionaire New York real estate developer tried to downplay the unpleasantness, saying he was ""having a little fun with Ted"" at the rally.
""We have had a very good relationship,"" Trump told Fox News' ""Fox and Friends Weekend"" on Saturday. ""I'm sure it will...",right
11750,Cruz vs. Trump,"['Presidential Elections', 'Elections']",Ted Cruz Sees Boon to His Campaign in Donald Trump,New York Times (News),"Senator Ted Cruz has long cheered Donald J. Trump’s presence in the Republican presidential field, thanking him for focusing national attention on issues like border security.
Speaking to donors in New York City on Wednesday, Mr. Cruz suggested a more strategic reason to be grateful: Mr. Trump is bending the race in Mr. Cruz’s direction.
“He has framed the central narrative of this primary as, ‘Who will stand up to Washington?’ ” Mr. Cruz, of Texas, said at the private fund-raiser, echoing remarks he has made publicly. “Now if that’s...",left
11751,Cruz vs. Trump,"['Presidential Elections', 'Elections']","Trump takes on Cruz, but lightly",Politico,"Donald Trump didn’t hit back hard at Ted Cruz, but he couldn’t let the Texas senator’s dismissive private comments about his candidacy, which surfaced this week, go by without taking a shot.
Or two.
Trump, speaking to a crowd of several hundred people inside an auditorium at the Iowa State Fairgrounds, mocked Cruz, who has been remarkably deferential to Trump. Earlier Friday, Cruz sought to assuage Trump by tweeting that the billionaire mogul is a “great guy” and that the media is trying to spark a fight between...",left
